# Chunk-averaged data for fix avegroupC and group groupC
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
2000000 1748 512000.00000000035
  325 6.49 0.14807 0.00606333
  326 6.51 0.149793 0.00613391
  327 6.53 0.149333 0.00611505
  328 6.55 0.148625 0.00608606
  329 6.57 0.147759 0.0060506
  330 6.59 0.149156 0.0061078
  331 6.61 0.147789 0.0060518
  332 6.63 0.147342 0.00603354
  333 6.65 0.148421 0.0060777
  334 6.67 0.146275 0.00598983
  335 6.69 0.146839 0.00601292
  336 6.71 0.148051 0.00606255
  337 6.73 0.146404 0.00599511
  338 6.75 0.146529 0.00600025
  339 6.77 0.145055 0.00593987
  340 6.79 0.145529 0.00595928
  341 6.81 0.146455 0.00599722
  342 6.83 0.145348 0.00595189
  343 6.85 0.14591 0.00597488
  344 6.87 0.148143 0.0060663
  345 6.89 0.149224 0.00611061
  346 6.91 0.151031 0.00618458
  347 6.93 0.151141 0.00618906
  348 6.95 0.150076 0.00614547
  349 6.97 0.14989 0.00613788
  350 6.99 0.149003 0.00610152
  351 7.01 0.149812 0.00613466
  352 7.03 0.150702 0.00617109
  353 7.05 0.150156 0.00614873
  354 7.07 0.149488 0.0061214
  355 7.09 0.14923 0.00611083
  356 7.11 0.14757 0.00604284
  357 7.13 0.147964 0.00605897
  358 7.15 0.149427 0.0061189
  359 7.17 0.147858 0.00605465
  360 7.19 0.148096 0.0060644
  361 7.21 0.148595 0.00608481
  362 7.23 0.147808 0.0060526
  363 7.25 0.1488 0.0060932
  364 7.27 0.148265 0.0060713
  365 7.29 0.147327 0.00603291
  366 7.31 0.146392 0.00599462
  367 7.33 0.146131 0.00598391
  368 7.35 0.144265 0.00590754
  369 7.37 0.146293 0.00599056
  370 7.39 0.147955 0.00605864
  371 7.41 0.147181 0.00602695
  372 7.43 0.147232 0.00602902
  373 7.45 0.147308 0.00603211
  374 7.47 0.148124 0.00606554
  375 7.49 0.147069 0.00602234
  376 7.51 0.146018 0.00597932
  377 7.53 0.146601 0.00600318
  378 7.55 0.14667 0.006006
  379 7.57 0.148551 0.00608303
  380 7.59 0.147885 0.00605576
  381 7.61 0.147889 0.00605592
  382 7.63 0.148136 0.00606603
  383 7.65 0.148086 0.00606399
  384 7.67 0.146981 0.00601874
  385 7.69 0.147517 0.00604071
  386 7.71 0.146202 0.00598682
  387 7.73 0.147207 0.00602797
  388 7.75 0.146841 0.00601302
  389 7.77 0.148237 0.00607015
  390 7.79 0.149225 0.00611061
  391 7.81 0.1478 0.00605225
  392 7.83 0.14819 0.00606822
  393 7.85 0.146904 0.00601558
  394 7.87 0.146806 0.00601159
  395 7.89 0.147836 0.00605375
  396 7.91 0.147231 0.00602895
  397 7.93 0.146225 0.00598776
  398 7.95 0.146126 0.00598375
  399 7.97 0.145504 0.00595828
  400 7.99 0.146024 0.00597953
  401 8.01 0.146371 0.00599374
  402 8.03 0.146813 0.00601184
  403 8.05 0.146423 0.00599589
  404 8.07 0.145814 0.00597095
  405 8.09 0.145203 0.00594591
  406 8.11 0.14553 0.0059593
  407 8.13 0.146406 0.00599519
  408 8.15 0.145034 0.00593901
  409 8.17 0.146135 0.00598407
  410 8.19 0.14827 0.0060715
  411 8.21 0.148517 0.00608164
  412 8.23 0.149991 0.00614201
  413 8.25 0.149426 0.00611884
  414 8.27 0.148998 0.00610133
  415 8.29 0.147786 0.00605172
  416 8.31 0.147485 0.00603938
  417 8.33 0.146387 0.00599441
  418 8.35 0.149329 0.00611491
  419 8.37 0.149323 0.00611462
  420 8.39 0.148643 0.00608677
  421 8.41 0.147123 0.00602453
  422 8.43 0.146216 0.00598741
  423 8.45 0.147332 0.00603311
  424 8.47 0.14622 0.00598757
  425 8.49 0.147803 0.00605238
  426 8.51 0.147148 0.00602556
  427 8.53 0.146801 0.00601135
  428 8.55 0.146324 0.00599183
  429 8.57 0.146465 0.00599761
  430 8.59 0.145138 0.00594325
  431 8.61 0.146918 0.00601616
  432 8.63 0.147018 0.00602027
  433 8.65 0.14826 0.00607113
  434 8.67 0.148482 0.0060802
  435 8.69 0.14733 0.00603305
  436 8.71 0.146707 0.00600754
  437 8.73 0.147131 0.00602488
  438 8.75 0.148559 0.00608333
  439 8.77 0.147519 0.00604079
  440 8.79 0.14742 0.00603671
  441 8.81 0.147293 0.00603151
  442 8.83 0.148094 0.00606431
  443 8.85 0.146646 0.00600504
  444 8.87 0.147364 0.0060344
  445 8.89 0.14689 0.00601503
  446 8.91 0.147746 0.00605004
  447 8.93 0.148155 0.00606683
  448 8.95 0.149613 0.00612649
  449 8.97 0.149781 0.00613339
  450 8.99 0.149975 0.00614136
  451 9.01 0.148826 0.00609429
  452 9.03 0.148931 0.00609859
  453 9.05 0.148253 0.00607082
  454 9.07 0.149097 0.00610541
  455 9.09 0.149326 0.00611476
  456 9.11 0.150276 0.00615364
  457 9.13 0.148856 0.0060955
  458 9.15 0.150263 0.00615311
  459 9.17 0.150776 0.00617414
  460 9.19 0.152013 0.00622481
  461 9.21 0.150006 0.00614259
  462 9.23 0.149923 0.00613923
  463 9.25 0.150469 0.00616159
  464 9.27 0.149464 0.00612041
  465 9.29 0.148454 0.00607908
  466 9.31 0.148301 0.00607277
  467 9.33 0.149267 0.00611235
  468 9.35 0.150168 0.00614924
  469 9.37 0.149511 0.00612232
  470 9.39 0.14991 0.00613866
  471 9.41 0.149409 0.00611816
  472 9.43 0.147884 0.00605571
  473 9.45 0.149505 0.00612207
  474 9.47 0.148983 0.00610072
  475 9.49 0.147614 0.00604468
  476 9.51 0.148419 0.0060776
  477 9.53 0.148673 0.006088
  478 9.55 0.149918 0.00613898
  479 9.57 0.149758 0.00613247
  480 9.59 0.149368 0.00611648
  481 9.61 0.148384 0.00607619
  482 9.63 0.148568 0.00608372
  483 9.65 0.149891 0.0061379
  484 9.67 0.151647 0.00620981
  485 9.69 0.152188 0.00623196
  486 9.71 0.153078 0.00626838
  487 9.73 0.152632 0.00625014
  488 9.75 0.151033 0.00618466
  489 9.77 0.14987 0.00613702
  490 9.79 0.149885 0.00613765
  491 9.81 0.15291 0.00626154
  492 9.83 0.150099 0.00614642
  493 9.85 0.150941 0.0061809
  494 9.87 0.150726 0.00617211
  495 9.89 0.151032 0.00618462
  496 9.91 0.152514 0.00624531
  497 9.93 0.150898 0.00617913
  498 9.95 0.15213 0.0062296
  499 9.97 0.153929 0.00630323
  500 9.99 0.153601 0.00628982
  501 10.01 0.152076 0.00622737
  502 10.03 0.151743 0.00621372
  503 10.05 0.153306 0.00627774
  504 10.07 0.15455 0.00632866
  505 10.09 0.152255 0.0062347
  506 10.11 0.152641 0.00625049
  507 10.13 0.151875 0.00621912
  508 10.15 0.150322 0.00615555
  509 10.17 0.153267 0.00627614
  510 10.19 0.153123 0.00627025
  511 10.21 0.152428 0.00624179
  512 10.23 0.15242 0.00624146
  513 10.25 0.150971 0.00618212
  514 10.27 0.151377 0.00619877
  515 10.29 0.152246 0.00623433
  516 10.31 0.152069 0.00622707
  517 10.33 0.151117 0.0061881
  518 10.35 0.151232 0.00619279
  519 10.37 0.150412 0.00615921
  520 10.39 0.149455 0.00612002
  521 10.41 0.150596 0.00616679
  522 10.43 0.150335 0.00615608
  523 10.45 0.151765 0.00621464
  524 10.47 0.151507 0.00620407
  525 10.49 0.151858 0.00621845
  526 10.51 0.15321 0.00627383
  527 10.53 0.153484 0.00628501
  528 10.55 0.154235 0.00631578
  529 10.57 0.153559 0.00628808
  530 10.59 0.153791 0.00629762
  531 10.61 0.153395 0.00628136
  532 10.63 0.15388 0.00630122
  533 10.65 0.154456 0.00632481
  534 10.67 0.151866 0.00621875
  535 10.69 0.153111 0.00626973
  536 10.71 0.152169 0.00623118
  537 10.73 0.154153 0.0063124
  538 10.75 0.151778 0.00621517
  539 10.77 0.151173 0.00619042
  540 10.79 0.151887 0.00621963
  541 10.81 0.151303 0.00619574
  542 10.83 0.15366 0.00629224
  543 10.85 0.154201 0.00631439
  544 10.87 0.154317 0.00631914
  545 10.89 0.150486 0.00616226
  546 10.91 0.150625 0.00616798
  547 10.93 0.149492 0.00612154
  548 10.95 0.149501 0.00612193
  549 10.97 0.149801 0.00613419
  550 10.99 0.149312 0.00611417
  551 11.01 0.150034 0.00614375
  552 11.03 0.149662 0.0061285
