# Chunk-averaged data for fix avegroupO and group groupO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
2000000 1748 1024000.0000000013
  303 6.05 0.294934 0.0120773
  304 6.07 0.298361 0.0122176
  305 6.09 0.298519 0.0122241
  306 6.11 0.297338 0.0121757
  307 6.13 0.296098 0.0121249
  308 6.15 0.297184 0.0121694
  309 6.17 0.293514 0.0120191
  310 6.19 0.296332 0.0121345
  311 6.21 0.296486 0.0121408
  312 6.23 0.298624 0.0122284
  313 6.25 0.295593 0.0121043
  314 6.27 0.297167 0.0121687
  315 6.29 0.297339 0.0121758
  316 6.31 0.297111 0.0121664
  317 6.33 0.296402 0.0121374
  318 6.35 0.296036 0.0121224
  319 6.37 0.29411 0.0120435
  320 6.39 0.295395 0.0120962
  321 6.41 0.296372 0.0121362
  322 6.43 0.297905 0.012199
  323 6.45 0.299292 0.0122557
  324 6.47 0.296939 0.0121594
  325 6.49 0.295835 0.0121142
  326 6.51 0.29485 0.0120738
  327 6.53 0.294985 0.0120794
  328 6.55 0.294969 0.0120787
  329 6.57 0.295004 0.0120801
  330 6.59 0.29419 0.0120468
  331 6.61 0.294764 0.0120703
  332 6.63 0.295988 0.0121205
  333 6.65 0.295845 0.0121146
  334 6.67 0.297085 0.0121654
  335 6.69 0.295929 0.012118
  336 6.71 0.294704 0.0120678
  337 6.73 0.294142 0.0120448
  338 6.75 0.293519 0.0120194
  339 6.77 0.291845 0.0119508
  340 6.79 0.292507 0.0119779
  341 6.81 0.29373 0.012028
  342 6.83 0.296826 0.0121548
  343 6.85 0.297576 0.0121855
  344 6.87 0.298469 0.012222
  345 6.89 0.296993 0.0121616
  346 6.91 0.29367 0.0120255
  347 6.93 0.293198 0.0120062
  348 6.95 0.296089 0.0121246
  349 6.97 0.295552 0.0121026
  350 6.99 0.296583 0.0121448
  351 7.01 0.295194 0.0120879
  352 7.03 0.295037 0.0120815
  353 7.05 0.296579 0.0121446
  354 7.07 0.297505 0.0121826
  355 7.09 0.296603 0.0121456
  356 7.11 0.296238 0.0121307
  357 7.13 0.294801 0.0120718
  358 7.15 0.29641 0.0121377
  359 7.17 0.295636 0.012106
  360 7.19 0.295348 0.0120943
  361 7.21 0.292995 0.0119979
  362 7.23 0.29552 0.0121013
  363 7.25 0.294291 0.012051
  364 7.27 0.294052 0.0120412
  365 7.29 0.29383 0.0120321
  366 7.31 0.295739 0.0121103
  367 7.33 0.298153 0.0122091
  368 7.35 0.297244 0.0121718
  369 7.37 0.297273 0.0121731
  370 7.39 0.297752 0.0121927
  371 7.41 0.296873 0.0121567
  372 7.43 0.296459 0.0121397
  373 7.45 0.295606 0.0121048
  374 7.47 0.297174 0.012169
  375 7.49 0.296906 0.012158
  376 7.51 0.296738 0.0121512
  377 7.53 0.296794 0.0121534
  378 7.55 0.297043 0.0121636
  379 7.57 0.297185 0.0121695
  380 7.59 0.297285 0.0121735
  381 7.61 0.296005 0.0121211
  382 7.63 0.296175 0.0121281
  383 7.65 0.296738 0.0121511
  384 7.67 0.2953 0.0120922
  385 7.69 0.294894 0.0120756
  386 7.71 0.296079 0.0121242
  387 7.73 0.295713 0.0121092
  388 7.75 0.294555 0.0120618
  389 7.77 0.295616 0.0121052
  390 7.79 0.295287 0.0120917
  391 7.81 0.296227 0.0121302
  392 7.83 0.296229 0.0121303
  393 7.85 0.29714 0.0121676
  394 7.87 0.298962 0.0122422
  395 7.89 0.298182 0.0122103
  396 7.91 0.297791 0.0121943
  397 7.93 0.295685 0.012108
  398 7.95 0.295558 0.0121028
  399 7.97 0.296515 0.012142
  400 7.99 0.294018 0.0120398
  401 8.01 0.295326 0.0120933
  402 8.03 0.295132 0.0120854
  403 8.05 0.294888 0.0120754
  404 8.07 0.296965 0.0121605
  405 8.09 0.297789 0.0121942
  406 8.11 0.297088 0.0121655
  407 8.13 0.296004 0.0121211
  408 8.15 0.296474 0.0121403
  409 8.17 0.295649 0.0121066
  410 8.19 0.296197 0.012129
  411 8.21 0.296544 0.0121432
  412 8.23 0.295378 0.0120955
  413 8.25 0.297129 0.0121672
  414 8.27 0.294794 0.0120715
  415 8.29 0.294151 0.0120452
  416 8.31 0.295175 0.0120872
  417 8.33 0.295813 0.0121133
  418 8.35 0.296872 0.0121566
  419 8.37 0.29756 0.0121848
  420 8.39 0.297725 0.0121916
  421 8.41 0.293365 0.012013
  422 8.43 0.293569 0.0120214
  423 8.45 0.295548 0.0121024
